lat;long;prohod_d;prohod_dd;prohod_dn
55.70893478393555;37.617523193359375;247.7693548387097;188.347311827957;188.347311827957
55.70896530151367;37.58573532104492;1822.381182795699;1272.8177419354838;1272.8177419354838
55.7089729309082;37.610595703125;223.91021505376344;164.66397849462362;164.66397849462362
55.70901107788086;37.60171890258789;361.0758064516129;271.01612903225805;271.01612903225805
55.709041595458984;37.60177993774414;493.5075268817204;356.06236559139785;356.06236559139785
55.70906066894531;37.6083984375;222.01021505376343;162.22043010752688;162.22043010752688
55.7091064453125;37.61752700805664;744.1161290322581;540.5575268817205;540.5575268817205
55.70912551879883;37.60361099243164;337.4634408602151;255.56559139784943;255.56559139784943
55.709129333496094;37.6607780456543;728.1177419354838;545.3543010752688;545.3543010752688
55.70915603637695;37.60368347167969;255.02096774193544;185.61666666666665;185.61666666666665
55.70919418334961;37.66083908081055;836.1064516129032;636.6666666666667;636.6666666666667
55.70932388305664;37.60512924194336;335.508064516129;262.76505376344085;262.76505376344085
55.7093505859375;37.60612869262695;554.975;422.5;422.5
55.70942687988281;37.606082916259766;471.7849462365591;349.20533498759306;349.20533498759306
55.70958709716797;37.6015739440918;362.18172043010753;259.65967741935486;259.65967741935486
55.70958709716797;37.60957336425781;321.0956989247312;232.14408602150536;232.14408602150536
55.709590911865234;37.601593017578125;311.2150537634409;212.5833333333333;212.5833333333333
55.709590911865234;37.609554290771484;382.1177419354839;253.76021505376343;253.76021505376343
55.709716796875;37.66371536254883;593.0397849462365;459.4747311827957;459.4747311827957
55.70974349975586;37.61865234375;777.3811827956988;581.6790322580646;581.6790322580646
55.709774017333984;37.663841247558594;641.0112903225806;483.2306451612904;483.2306451612904
55.709815979003906;37.60361862182617;147.06827956989247;109.952688172043;109.952688172043
55.709815979003906;37.6186637878418;1143.2758064516129;847.8032258064516;847.8032258064516
55.70982360839844;37.60369110107422;388.2569892473118;291.09247311827954;291.09247311827954
55.71000289916992;37.589630126953125;2737.953225806452;2057.293548387097;2057.293548387097
55.71010971069336;37.59334945678711;4667.831720430107;3638.764516129032;3638.764516129032
55.710205078125;37.59928512573242;3737.739784946237;2861.177419354839;2861.177419354839
55.71028137207031;37.60573959350586;386.8924731182796;291.6247311827957;291.6247311827957
55.71028518676758;37.605621337890625;481.7962365591398;372.9075268817204;372.9075268817204
55.71043395996094;37.61779022216797;262.06397849462365;193.6543010752688;193.6543010752688
55.710453033447266;37.62226867675781;13197.332258064516;9891.752150537632;9891.752150537632
55.710472106933594;37.61776351928711;145.76129032258063;114.2274193548387;114.2274193548387
55.71052551269531;37.58571243286133;2436.147849462365;1821.6978494623656;1821.6978494623656
55.71053695678711;37.58570861816406;1847.152688172043;1342.0935483870967;1342.0935483870967
55.710575103759766;37.66395950317383;395.9913978494624;303.4682795698925;303.4682795698925
55.71060562133789;37.61927795410156;754.7709677419355;563.0349462365591;563.0349462365591
55.71061706542969;37.663917541503906;713.82688172043;528.5908602150538;528.5908602150538
55.710838317871094;37.61928939819336;1675.9849462365592;1279.6397849462364;1279.6397849462364
55.71084976196289;37.60105514526367;2713.759677419355;2058.0919354838707;2058.0919354838707
55.71108627319336;37.64839553833008;1657.410752688172;1289.3639784946236;1289.3639784946236
55.71109390258789;37.58659744262695;2049.73870967742;1522.4397849462366;1522.4397849462366
55.71109390258789;37.658111572265625;5950.758602150538;4595.716129032258;4595.716129032258
55.71115493774414;37.618812561035156;1462.267741935484;1160.1731182795695;1160.1731182795695
55.71116256713867;37.617889404296875;1255.039247311828;946.3166666666668;946.3166666666668
55.711219787597656;37.61643600463867;666.3849462365591;523.691935483871;523.691935483871
55.711246490478516;37.615577697753906;1032.1564516129033;790.2747311827957;790.2747311827957
55.71131896972656;37.60535430908203;1487.1913978494622;1162.6032258064515;1162.6032258064515
55.711326599121094;37.605369567871094;1640.50376344086;1357.4983870967742;1357.4983870967742
55.711341857910156;37.61221694946289;864.7322580645161;657.8521505376344;657.8521505376344
55.711341857910156;37.612247467041016;1824.9376344086024;1370.237634408602;1370.237634408602
55.71153259277344;37.66045379638672;723.0252688172043;578.252688172043;578.252688172043
55.711551666259766;37.66518020629883;452.3112903225807;340.2241935483871;340.2241935483871
55.71155548095703;37.665283203125;1780.4747311827955;1351.1059139784948;1351.1059139784948
55.71158218383789;37.66062927246094;1065.151612903226;815.8435483870967;815.8435483870967
55.71159362792969;37.63240051269531;1623.139247311828;1243.65376344086;1243.65376344086
55.71162033081055;37.586429595947266;4983.1606699751865;3861.2225806451615;3861.2225806451615
55.71162414550781;37.60604476928711;1401.0446236559142;1077.829032258065;1077.829032258065
55.711631774902344;37.60604476928711;919.0419354838708;691.6876344086022;691.6876344086022
55.71165084838867;37.607017517089844;1005.4021505376344;768.2827956989247;768.2827956989247
55.71181869506836;37.612770080566406;2145.8967741935485;1643.7408602150535;1643.7408602150535
55.712032318115234;37.611297607421875;859.2731182795699;644.9215053763442;644.9215053763442
55.712032318115234;37.6113166809082;420.571505376344;311.80268817204296;311.80268817204296
55.71204376220703;37.60993194580078;1328.958064516129;1035.0629032258066;1035.0629032258066
55.71211624145508;37.6085090637207;843.2903225806451;623.7564516129032;623.7564516129032
55.71211624145508;37.60852813720703;482.48978494623657;371.091935483871;371.091935483871
55.71236801147461;37.66514205932617;1570.4236559139786;1184.3709677419356;1184.3709677419356
55.71238708496094;37.60702133178711;1098.4833333333331;841.3591397849464;841.3591397849464
55.712406158447266;37.598079681396484;239.2258064516129;157.94784946236558;157.94784946236558
55.71241760253906;37.59872817993164;648.9822580645161;450.1274193548387;450.1274193548387
55.71249771118164;37.613651275634766;621.4822580645161;444.4290322580645;444.4290322580645
55.71260070800781;37.61576461791992;143.1709677419355;102.63548387096772;102.63548387096772
55.7126579284668;37.66468811035156;1103.160752688172;851.1;851.1
55.712703704833984;37.66504669189453;554.9091397849462;426.3838709677419;426.3838709677419
55.71273422241211;37.61311721801758;167.69623655913978;125.21451612903226;125.21451612903226
55.71280288696289;37.61311340332031;302.90143369175627;227.97431302270013;227.97431302270013
55.71281433105469;37.60031509399414;807.4983870967742;619.0709677419354;619.0709677419354
55.71284103393555;37.61570358276367;121.29086021505375;87.28548387096774;87.28548387096774
55.713104248046875;37.621925354003906;2969.308602150538;2250.678494623656;2250.678494623656
55.713104248046875;37.62194061279297;1868.0387096774195;1393.456451612903;1393.456451612903
55.713443756103516;37.59857177734375;173.89139784946238;126.25860215053764;126.25860215053764
55.71348571777344;37.598548889160156;494.8677419354838;382.9440860215054;382.9440860215054
55.7134895324707;37.607444763183594;1815.497311827957;1409.4752688172043;1409.4752688172043
55.7136344909668;37.627384185791016;642.944623655914;447.3774193548387;447.3774193548387
55.713836669921875;37.662532806396484;484.85483870967744;344.18602150537635;344.18602150537635
55.713932037353516;37.589263916015625;3987.764516129032;2941.952688172043;2941.952688172043
55.713985443115234;37.61575698852539;130.8768817204301;94.37096774193547;94.37096774193547
55.7139892578125;37.66239929199219;607.7052280311457;443.24471635150167;443.24471635150167
55.714027404785156;37.615753173828125;305.66881720430104;219.72634408602156;219.72634408602156
55.71408462524414;37.59749221801758;478.4994623655914;358.2559139784946;358.2559139784946
55.71420669555664;37.647220611572266;2820.3536866359445;2039.0789170506916;2039.0789170506916
55.7142219543457;37.622032165527344;1385.9720430107527;1007.4505376344086;1007.4505376344086
55.714229583740234;37.622013092041016;1074.713440860215;835.1053763440859;835.1053763440859
55.71424865722656;37.59410095214844;1714.8752688172044;1271.606989247312;1271.606989247312
55.71426773071289;37.59641647338867;940.3451612903224;692.3854838709677;692.3854838709677
55.71428298950195;37.596458435058594;896.9849462365592;654.416129032258;654.416129032258
55.71441650390625;37.590999603271484;7139.539247311828;5173.979032258065;5173.979032258065
55.714420318603516;37.5948600769043;581.360752688172;421.52258064516127;421.52258064516127
55.714439392089844;37.6055793762207;853.5424731182798;595.5258064516129;595.5258064516129
55.71472930908203;37.610069274902344;539.3489247311828;386.5010752688172;386.5010752688172
55.7147331237793;37.610103607177734;592.4193548387098;418.6553166069295;418.6553166069295
55.7147331237793;37.61224365234375;544.7528801843318;385.5213133640552;385.5213133640552
55.71473693847656;37.61781311035156;728.7543010752688;571.9618279569893;571.9618279569893
55.714744567871094;37.61207580566406;292.15294771968854;218.14794215795325;218.14794215795325
55.71474838256836;37.61807632446289;382.0381720430107;272.6903225806452;272.6903225806452
55.71477127075195;37.61589813232422;171.39086021505375;123.30698924731183;123.30698924731183
55.71480941772461;37.608001708984375;2261.7897849462365;1717.519892473118;1717.519892473118
55.715091705322266;37.61585235595703;552.489247311828;400.6037634408602;400.6037634408602
55.71515655517578;37.61343002319336;646.183870967742;468.03010752688175;468.03010752688175
55.71522903442383;37.61344528198242;282.93279569892474;210.9403225806452;210.9403225806452
55.71535873413086;37.664207458496094;768.5021505376344;569.7591397849462;569.7591397849462
55.71540832519531;37.61753845214844;307.7548387096774;233.7860215053763;233.7860215053763
55.715423583984375;37.61753845214844;171.16129032258064;128.4177419354839;128.4177419354839
55.715476989746094;37.664161682128906;560.619021134594;412.9632925472748;412.9632925472748
55.71549987792969;37.619842529296875;932.9134408602152;653.071505376344;653.071505376344
55.71560287475586;37.66063690185547;585.4548387096775;449.56720430107526;449.56720430107526
55.71571350097656;37.622074127197266;1169.315350389321;899.813125695217;899.813125695217
55.715721130371094;37.622074127197266;756.8403781979978;585.3420467185763;585.3420467185763
55.71577453613281;37.61972427368164;581.4274193548388;416.4290322580645;416.4290322580645
55.715816497802734;37.57756042480469;2332.2161290322583;1773.4940860215052;1773.4940860215052
55.715850830078125;37.57762145996094;1101.909139784946;893.2779569892473;893.2779569892473
55.71585464477539;37.66088104248047;1139.22311827957;887.7698924731183;887.7698924731183
55.715919494628906;37.66212463378906;154.26236559139784;112.31881720430108;112.31881720430108
55.7160530090332;37.615806579589844;372.7596774193548;260.6586021505376;260.6586021505376
55.716068267822266;37.61581802368164;93.73548387096774;62.91774193548388;62.91774193548388
55.71613311767578;37.60838317871094;933.462365591398;721.013440860215;721.013440860215
55.71614074707031;37.6083984375;1073.5930107526883;812.2725806451613;812.2725806451613
55.716339111328125;37.60212707519531;1522.4408602150536;1115.2510752688172;1115.2510752688172
55.71638107299805;37.61347961425781;387.3496543778802;283.5149769585254;283.5149769585254
55.71648406982422;37.62206268310547;688.6876344086022;458.852688172043;458.852688172043
55.71651077270508;37.61781692504883;605.0075268817204;454.344623655914;454.344623655914
55.716514587402344;37.6133918762207;204.4924731182796;153.69139784946236;153.69139784946236
55.7165641784668;37.617835998535156;306.99946236559134;218.6376344086021;218.6376344086021
55.716575622558594;37.57872772216797;1420.439247311828;1119.0209677419357;1119.0209677419357
55.71659469604492;37.61197280883789;621.2215053763441;460.1284946236559;460.1284946236559
55.71660232543945;37.57878875732422;906.8741935483872;729.9145161290323;729.9145161290323
55.71660614013672;37.61213302612305;427.2119021134594;315.22080088987764;315.22080088987764
55.71662139892578;37.663814544677734;858.1854838709678;629.2166666666667;629.2166666666667
55.71666717529297;37.66382598876953;1227.1279569892472;905.8413978494624;905.8413978494624
55.716732025146484;37.61524963378906;351.3478494623656;248.11774193548388;248.11774193548388
55.7167854309082;37.6619987487793;405.2596774193548;316.008064516129;316.008064516129
55.71683883666992;37.6195182800293;729.1693548387098;526.071505376344;526.071505376344
55.71684265136719;37.61956024169922;1055.178494623656;759.7989247311828;759.7989247311828
55.7169189453125;37.619117736816406;1343.0623655913978;909.4849462365592;909.4849462365592
55.716983795166016;37.662349700927734;1287.3774193548386;957.0962365591398;957.0962365591398
55.717002868652344;37.60855484008789;2079.368817204301;1557.8333333333337;1557.8333333333337
55.7170524597168;37.593658447265625;7008.327956989248;5184.270967741935;5184.270967741935
55.717079162597656;37.62773513793945;398.0817204301076;301.14516129032256;301.14516129032256
55.717124938964844;37.66280746459961;470.421505376344;360.4150537634409;360.4150537634409
55.71722412109375;37.57986831665039;2084.759677419355;1659.1736559139786;1659.1736559139786
55.717323303222656;37.62773895263672;333.747311827957;251.1225806451613;251.1225806451613
55.71733093261719;37.6220817565918;880.7064516129033;670.433870967742;670.433870967742
55.71733856201172;37.62207794189453;1436.7924731182798;1084.6655913978495;1084.6655913978495
55.717342376708984;37.644901275634766;519.1854838709678;375.8795698924731;375.8795698924731
55.71738052368164;37.644203186035156;448.3790322580645;332.3661290322581;332.3661290322581
55.717567443847656;37.6470832824707;3075.1580645161293;2250.1623655913977;2250.1623655913977
55.717811584472656;37.60334014892578;925.3908602150536;676.6387096774193;676.6387096774193
55.71788787841797;37.622108459472656;1007.951612903226;762.817617866005;762.817617866005
55.71797180175781;37.67621612548828;2107.3913978494625;1599.7075268817202;1599.7075268817202
55.717979431152344;37.67621612548828;2026.8419354838709;1582.1;1582.1
55.71806335449219;37.660987854003906;429.05483870967737;331.85698924731184;331.85698924731184
55.71806335449219;37.66109085083008;396.741935483871;301.3387096774194;301.3387096774194
55.71806335449219;37.6625862121582;597.1725806451614;453.9435483870968;453.9435483870968
55.71808624267578;37.662986755371094;1737.5827956989249;1286.5403225806451;1286.5403225806451
55.718177795410156;37.61382293701172;353.0790322580645;276.9349462365591;276.9349462365591
55.71820831298828;37.60845184326172;1545.713978494624;1167.160752688172;1167.160752688172
55.71821975708008;37.60845184326172;1102.7817204301075;821.1672043010753;821.1672043010753
55.71826171875;37.609039306640625;2290.3897849462364;1749.4777530589547;1749.4777530589547
55.71829605102539;37.595394134521484;899.2483870967742;663.5978494623656;663.5978494623656
55.71829605102539;37.59541320800781;959.379569892473;725.3822580645162;725.3822580645162
55.71833419799805;37.62773513793945;830.2370967741936;627.9032258064516;627.9032258064516
55.71841812133789;37.61375045776367;317.2532258064516;247.9956989247312;247.9956989247312
55.718421936035156;37.627742767333984;690.7204301075269;509.4086021505377;509.4086021505377
55.71866226196289;37.64828872680664;854.8817204301075;622.8327956989247;622.8327956989247
55.71871566772461;37.64836883544922;1070.755376344086;765.8145161290322;765.8145161290322
55.718719482421875;37.660186767578125;331.5467741935484;254.10967741935485;254.10967741935485
55.71879577636719;37.57030487060547;2006.456989247312;1500.824731182796;1500.824731182796
55.71882629394531;37.66300582885742;913.9532258064517;680.1940860215054;680.1940860215054
55.718849182128906;37.660343170166016;249.26236559139784;196.24193548387095;196.24193548387095
55.718868255615234;37.662994384765625;933.9204301075268;704.986559139785;704.986559139785
55.71889114379883;37.568199157714844;817.0102150537634;603.8725806451613;603.8725806451613
55.718929290771484;37.60836410522461;4180.530107526882;3112.540322580645;3112.540322580645
55.7190055847168;37.60403060913086;614.6231182795699;450.9650537634409;450.9650537634409
55.71901321411133;37.60403060913086;707.0833333333333;529.5913978494624;529.5913978494624
55.71908950805664;37.56745147705078;643.824193548387;470.9962365591398;470.9962365591398
55.7191276550293;37.58248519897461;4062.8505376344087;3192.885483870968;3192.885483870968
55.719139099121094;37.64795684814453;379.2989247311828;281.76827956989246;281.76827956989246
55.71915054321289;37.61811065673828;976.8677419354838;634.889247311828;634.889247311828
55.71919250488281;37.60883331298828;464.0543010752688;338.6709677419355;338.6709677419355
55.71920394897461;37.608848571777344;1117.3193548387096;835.3139784946237;835.3139784946237
55.71921157836914;37.61805725097656;1020.002688172043;662.9306451612904;662.9306451612904
55.71924591064453;37.59680938720703;1845.5209677419357;1313.2505376344086;1313.2505376344086
55.71924591064453;37.596824645996094;1115.345698924731;778.905376344086;778.905376344086
55.71943664550781;37.648441314697266;369.93172043010753;276.0048387096774;276.0048387096774
55.71945571899414;37.61381912231445;342.31129032258065;244.5403225806452;244.5403225806452
55.719539642333984;37.614463806152344;545.9118279569892;397.89193548387095;397.89193548387095
55.7195930480957;37.62227249145508;2140.11935483871;1627.478494623656;1627.478494623656
55.719669342041016;37.60787582397461;8.643571428571429;7.131410256410256;7.131410256410256
55.7197151184082;37.56977462768555;1258.1419354838708;901.408064516129;901.408064516129
55.7197151184082;37.569793701171875;1244.655376344086;903.4413978494624;903.4413978494624
55.719722747802734;37.56977462768555;106.71505376344084;77.53978494623655;77.53978494623655
55.719913482666016;37.66304397583008;1382.4440860215052;1016.4956989247312;1016.4956989247312
55.7199592590332;37.66304397583008;1473.2881720430107;1075.9440860215054;1075.9440860215054
55.720027923583984;37.58121109008789;1084.433870967742;831.2510752688172;831.2510752688172
55.720027923583984;37.58123016357422;496.097311827957;361.68064516129033;361.68064516129033
55.72016525268555;37.598236083984375;3477.4967741935484;2559.9440860215054;2559.9440860215054
55.7202033996582;37.61607360839844;725.6209677419355;558.4768817204301;558.4768817204301
55.72021484375;37.61642074584961;754.5854838709677;560.5043010752688;560.5043010752688
55.72039031982422;37.57209396362305;1578.0537634408602;1190.7543010752688;1190.7543010752688
55.72039794921875;37.57210922241211;1294.6672043010751;988.3317204301076;988.3317204301076
55.720420837402344;37.61793518066406;1220.95;886.1096774193547;886.1096774193547
55.720428466796875;37.61848449707031;1237.0005376344086;898.3392473118279;898.3392473118279
55.720542907714844;37.56687927246094;292.7489247311828;219.31236559139785;219.31236559139785
55.72055435180664;37.566864013671875;607.5967741935484;449.6521505376344;449.6521505376344
55.720611572265625;37.60558319091797;2906.170967741936;2185.0451612903225;2185.0451612903225
55.72069549560547;37.60946273803711;1525.4698924731183;1175.9021505376345;1175.9021505376345
55.72076416015625;37.62045669555664;617.6607526881721;469.6489247311828;469.6489247311828
55.720767974853516;37.62068557739258;422.7037634408602;336.61344086021506;336.61344086021506
55.72077178955078;37.60951232910156;1582.458064516129;1209.589247311828;1209.589247311828
55.72086715698242;37.62275695800781;1350.0155913978494;1021.0467741935483;1021.0467741935483
55.720977783203125;37.617740631103516;866.4559139784947;632.5413978494623;632.5413978494623
55.72098159790039;37.60389709472656;489.508064516129;312.6118279569892;312.6118279569892
55.72098922729492;37.6038818359375;694.1725806451614;504.23978494623657;504.23978494623657
55.72112274169922;37.60065841674805;3834.155913978494;2807.708064516129;2807.708064516129
55.72114181518555;37.60067367553711;2285.6612903225805;1658.467741935484;1658.467741935484
55.72114562988281;37.606163024902344;463.0774193548388;354.41720430107523;354.41720430107523
55.72119903564453;37.613922119140625;1497.3978494623657;1140.6564516129033;1140.6564516129033
55.72125244140625;37.57854080200195;652.0833333333333;483.5612903225806;483.5612903225806
55.72126388549805;37.57852554321289;371.239247311828;269.5983870967742;269.5983870967742
55.72127151489258;37.56449890136719;562.3123655913978;419.1956989247312;419.1956989247312
55.72127914428711;37.56447982788086;565.8951612903226;414.1252688172043;414.1252688172043
55.721317291259766;37.576961517333984;547.325806451613;415.9166666666666;415.9166666666666
55.721317291259766;37.585426330566406;800.5994623655913;617.2279569892473;617.2279569892473
55.721336364746094;37.57694625854492;733.7537634408602;554.4935483870968;554.4935483870968
55.721343994140625;37.57693099975586;397.6564516129032;319.571505376344;319.571505376344
55.72138214111328;37.628448486328125;3507.5811827956986;2633.470430107527;2633.470430107527
55.7214241027832;37.56748580932617;680.0983870967742;482.86505376344087;482.86505376344087
55.72152328491211;37.6218376159668;2431.282258064516;1842.1731182795695;1842.1731182795695
55.7215576171875;37.57365798950195;1973.4645161290323;1482.7725806451615;1482.7725806451615
55.72159194946289;37.563419342041016;832.5327956989247;631.8193548387096;631.8193548387096
55.72159194946289;37.56343460083008;588.7693548387097;447.2408602150538;447.2408602150538
55.72161865234375;37.567909240722656;379.7559139784946;263.8483870967742;263.8483870967742
55.72162628173828;37.567909240722656;589.4784946236559;426.8080645161291;426.8080645161291
55.721641540527344;37.57551574707031;2169.5397849462365;1660.0870967741937;1660.0870967741937
55.72178268432617;37.609867095947266;781.7688172043011;605.9005376344087;605.9005376344087
55.72182846069336;37.60989761352539;1132.3021505376344;902.3510752688172;902.3510752688172
55.721866607666016;37.66310501098633;1533.508064516129;1131.9806451612903;1131.9806451612903
55.72188186645508;37.583866119384766;486.5408602150537;374.25;374.25
55.721893310546875;37.583866119384766;236.6456989247312;178.0311827956989;178.0311827956989
55.72190856933594;37.663108825683594;656.2747311827957;492.6344086021505;492.6344086021505
55.72199249267578;37.561527252197266;2850.695698924731;2071.421579532814;2071.421579532814
55.72200012207031;37.5615234375;2594.1301075268816;1874.1045606229145;1874.1045606229145
55.722084045410156;37.60065841674805;2153.5059139784944;1572.6080645161292;1572.6080645161292
55.72209548950195;37.60700225830078;434.5290322580645;329.905376344086;329.905376344086
55.72210693359375;37.60702133178711;481.6779569892473;361.3833333333333;361.3833333333333
55.72212219238281;37.61705017089844;1916.394623655914;1360.3376344086023;1360.3376344086023
55.722129821777344;37.57650375366211;1232.675806451613;900.2317204301075;900.2317204301075
55.72214126586914;37.57650375366211;706.3327956989247;521.1317204301075;521.1317204301075
55.722164154052734;37.583187103271484;597.3333333333333;445.139247311828;445.139247311828
55.722171783447266;37.58320236206055;493.0564516129032;354.3290322580645;354.3290322580645
55.72227096557617;37.62265396118164;2695.9505376344086;2032.1645161290323;2032.1645161290323
55.72245788574219;37.56903839111328;606.0198924731183;443.7478494623656;443.7478494623656
55.72245788574219;37.64340591430664;1281.1774193548383;974.2827956989248;974.2827956989248
55.72260284423828;37.58251953125;1074.0672043010754;768.3521505376344;768.3521505376344
55.72273254394531;37.575096130371094;1057.4709677419355;778.3876344086021;778.3876344086021
55.72275161743164;37.575077056884766;2430.5822580645163;1824.729569892473;1824.729569892473
55.722774505615234;37.643890380859375;516.3451612903226;372.8301075268817;372.8301075268817
55.72279357910156;37.56337356567383;517.3516129032257;375.2677419354839;375.2677419354839
55.72280502319336;37.563358306884766;674.4940860215054;465.77043010752686;465.77043010752686
55.722808837890625;37.566192626953125;375.2575268817204;270.82311827956994;270.82311827956994
55.72286605834961;37.56623840332031;1141.9424731182798;819.7327956989246;819.7327956989246
55.72288131713867;37.56622314453125;1200.9763440860215;892.3145161290322;892.3145161290322
55.723026275634766;37.607421875;364.4284946236559;276.7274193548388;276.7274193548388
55.72309112548828;37.5704345703125;569.7268817204301;430.260752688172;430.260752688172
55.72310256958008;37.57044982910156;889.3;663.9801075268817;663.9801075268817
55.72312545776367;37.607460021972656;596.6435483870968;470.2564516129032;470.2564516129032
55.72313690185547;37.60267639160156;2351.713440860215;1710.2924731182798;1710.2924731182798
55.723209381103516;37.57592010498047;1568.8086021505378;1199.3263440860214;1199.3263440860214
55.723228454589844;37.57595443725586;1423.1983870967742;1114.791935483871;1114.791935483871
55.72333526611328;37.61112976074219;1553.031182795699;1216.3478494623655;1216.3478494623655
55.723365783691406;37.562191009521484;622.0677419354838;427.2849462365591;427.2849462365591
55.723365783691406;37.56220626831055;352.9155913978494;241.25;241.25
55.72353744506836;37.565338134765625;1171.417741935484;832.178494623656;832.178494623656
55.72354507446289;37.565338134765625;860.3016129032258;634.174193548387;634.174193548387
55.72354507446289;37.611122131347656;1661.2924731182798;1322.966129032258;1322.966129032258
55.72357177734375;37.69279861450195;4155.200537634409;3154.965591397849;3154.965591397849
55.72360610961914;37.58125686645508;999.028494623656;733.8989247311829;733.8989247311829
55.72361373901367;37.581241607666016;672.45;493.2543010752688;493.2543010752688
55.72370910644531;37.572540283203125;2850.970430107527;2140.333333333333;2140.333333333333
55.72371292114258;37.57959747314453;492.0322580645161;344.79569892473114;344.79569892473114
